lat,lon,mwd,swh_typical,swh_rough,mwp_typical,mwp_rough,swh_typical_norm,swh_rough_norm
10.5,83.0,163.44766,1.4143802,2.3634374,7.636935,6.21071,0.6569805702848263,0.46432085634071485
10.5,83.5,166.19835,1.4786714,2.4529393,7.910167,6.371323,0.6908111494112923,0.4843746413969555
10.5,84.0,168.52351,1.5319355,2.537073,8.112401,6.484824,0.7188391162174116,0.5032256202999233
10.5,84.5,170.50105,1.575385,2.6218867,8.263243,6.619232,0.741702611900063,0.522229006644501
10.5,85.0,172.18642,1.6102997,2.6926246,8.367112,6.7002077,0.7600750313032941,0.538078525850907
10.5,85.5,173.64748,1.6386228,2.7762241,8.439341,6.784382,0.7749788556528125,0.556809843811286
10.5,86.0,174.97655,1.6618353,2.8237598,8.490719,6.8529606,0.7871934916498099,0.5674606826829054
10.5,86.5,176.23952,1.680207,2.8685164,8.528476,6.9203224,0.796860832087694,0.5774888572925535
10.5,87.0,177.49808,1.6957277,2.9057713,8.559872,6.9451756,0.8050279479247175,0.5858361695992734
10.5,87.5,178.76904,1.7096872,2.9431138,8.5852585,6.9687166,0.8123735659622399,0.5942031404894187
10.5,88.0,180.04156,1.7212273,2.9876757,8.609877,6.9660826,0.818446038051482,0.60418767090706
10.5,88.5,181.3285,1.7302274,3.0317726,8.63789,6.998777,0.8231819452648863,0.6140680322005727
10.5,89.0,182.70981,1.734924,3.0512352,8.673603,7.0280733,0.8256533388434407,0.6184288188369187
10.5,89.5,184.14713,1.7355182,3.0308044,8.712439,7.0660195,0.8259660424575606,0.6138510933220667
10.5,90.0,185.75919,1.7324338,3.0038977,8.754965,7.0813985,0.824342994651796,0.6078223720381972
10.5,90.5,187.68637,1.722943,2.9658327,8.807099,7.1230335,0.8193488325177635,0.599293538355175
10.5,91.0,189.90044,1.7072288,2.9020872,8.865932,7.1497073,0.811079907660536,0.5850107227756648
10.5,91.5,192.69585,1.6820928,2.8600228,8.936503,7.1893883,0.797853140707907,0.5755857675248175
10.5,92.0,196.64865,1.6217365,2.803926,9.013246,7.25506,0.7660931801568637,0.5630167210074474
10.5,92.5,193.6041,1.3967272,2.447065,8.518903,6.730965,0.6476914224426349,0.4830584778686052
10.5,93.0,189.70381,1.2813984,2.2326486,8.034554,6.1689177,0.587004464353764,0.4350163188612082
10.5,93.5,193.56122,1.2515881,2.2648635,7.6655674,5.954777,0.5713180341286669,0.4422343844423093
10.5,94.0,194.09723,1.2263238,2.2431467,7.4378886,5.8335614,0.5580237708693593,0.4373685111040981
10.5,94.5,195.01938,1.2299044,2.2244015,7.568425,5.9078197,0.559907896396682,0.43316846543929216
10.5,95.0,197.91919,1.2298931,2.1976087,7.757407,5.9900684,0.5599019371502746,0.42716527894585016
10.5,95.5,202.63696,1.2107549,2.1634896,7.8352256,5.9937115,0.549831249823967,0.4195205473163306
10.5,96.0,208.15112,1.1767706,2.1121173,7.797065,5.936943,0.5319484295597943,0.4080100727803628
10.5,96.5,213.67905,1.1366041,2.0638876,7.7185426,5.8856645,0.5108124880462221,0.39720372810344146
10.5,97.0,218.90347,1.0870988,2.0003474,7.6092997,5.8010836,0.4847624264872068,0.3829669071987389
10.5,97.5,224.56017,0.99693656,1.884093,7.376983,5.607668,0.43731829395181027,0.35691896363981396
10.5,98.0,239.87796,0.56490093,1.0566182,5.269833,3.7730045,0.2099775913516405,0.1715149636910171
10.5,98.5,258.22284,0.36081547,0.7326363,3.1739354,2.5752501,0.1025861372999081,0.09892357436557314
10.5,99.0,,,,,,,
10.5,99.5,162.17685,0.51469326,1.1829282,3.4486768,2.6987357,0.18355789969308625,0.19981597856471867
10.5,100.0,172.81755,0.5912091,1.2451286,3.658032,2.8218038,0.22382117167190047,0.21375260542170776
10.0,50.0,,,,,,,
10.0,50.5,,,,,,,
10.0,51.0,136.783,1.6361915,3.1163232,6.781269,5.5008764,0.7736994995424867,0.6330124427948745
10.0,51.5,141.00208,1.8598187,3.7792478,6.9122877,5.620127,0.8913739782793623,0.7815473037301287
10.0,52.0,144.20207,1.9692876,4.064262,7.0257897,5.7014346,0.9489774340902642,0.8454075709465021
10.0,52.5,146.48344,2.0141292,4.199319,7.1018467,5.7432632,0.9725734152497617,0.875668434405574
10.0,53.0,148.09409,2.0288696,4.2374334,7.162736,5.781383,0.9803299703737633,0.8842083794618365
10.0,53.5,149.365,2.027058,4.231322,7.215739,5.8135676,0.9793766164063825,0.8828390095500851
10.0,54.0,150.40094,2.0124547,4.1932564,7.2553287,5.833332,0.9716923249861855,0.8743100690269355
10.0,54.5,151.22043,1.9883962,4.114358,7.2804456,5.854583,0.9590325019180932,0.8566320878817206
10.0,55.0,151.84113,1.9657054,4.0211306,7.2833457,5.8530436,0.9470924303582078,0.8357435609107953
10.0,55.5,152.20369,1.946408,3.9372897,7.2699013,5.847836,0.9369379999376475,0.8169581818459967
10.0,56.0,152.3236,1.9314541,3.8660326,7.251815,5.839157,0.9290690973366371,0.8009923137409485
10.0,56.5,152.24632,1.9139874,3.8222845,7.2352357,5.826289,0.9198779947800765,0.7911901060005643
10.0,57.0,152.18723,1.9107568,3.8584628,7.220638,5.8186812,0.9181780413312003,0.7992962267198784
10.0,57.5,152.47762,1.9148735,3.908121,7.215302,5.8101068,0.9203442587647812,0.8104226644182251
10.0,58.0,153.17363,1.9165688,3.952388,7.227146,5.794703,0.9212363265875291,0.8203411142171243
10.0,58.5,154.38182,1.9075098,3.9793203,7.2645707,5.792101,0.9164694312928058,0.826375551447805
10.0,59.0,155.9368,1.8890759,3.8825474,7.3158636,5.81224,0.9067693463641352,0.8046926147102549
10.0,59.5,157.6657,1.8680698,3.7733614,7.368462,5.849574,0.8957157597540475,0.780228415778532
10.0,60.0,159.391,1.8483142,3.7037876,7.412224,5.8784733,0.8853201994051668,0.7646396933228934
10.0,60.5,161.22034,1.8333014,3.673841,7.446328,5.8945155,0.8774203714517471,0.7579298662274131
10.0,61.0,163.25089,1.8206593,3.628359,7.475269,5.9057555,0.8707679705936908,0.7477391877841242
10.0,61.5,165.4833,1.8083782,3.5877256,7.503405,5.931036,0.8643055756026695,0.7386348597553386
10.0,62.0,167.99286,1.7953025,3.565354,7.533431,5.9572043,0.8574250297005704,0.7336222949223288
10.0,62.5,170.86139,1.7806541,3.5296836,7.5693674,5.981576,0.8497169012947435,0.7256299589386013
10.0,63.0,174.30374,1.7659974,3.488826,7.6122856,6.001554,0.8420044445941575,0.7164754160499793
10.0,63.5,178.32236,1.7518172,3.443424,7.6638975,6.043727,0.8345427153450532,0.7063026333280151
10.0,64.0,183.18063,1.738694,3.4100661,7.7237916,6.0767617,0.8276371406080426,0.6988284719617484
10.0,64.5,188.53526,1.72892,3.3869135,7.7868943,6.126067,0.8224939973138227,0.6936409030002023
10.0,65.0,194.22554,1.7196538,3.374881,7.8538265,6.1653204,0.8176180791742969,0.690944899227624
10.0,65.5,199.1594,1.7078009,3.3526897,7.9223547,6.2088637,0.811380943697479,0.6859727199627379
10.0,66.0,203.52985,1.694159,3.326532,7.986639,6.243593,0.8042024982039145,0.6801117910988111
10.0,66.5,207.76823,1.678525,3.2800288,8.041977,6.282191,0.7959757271739064,0.6696923145228847
10.0,67.0,212.16333,1.6623892,3.253861,8.084813,6.3052583,0.7874849301635913,0.6638291420162843
10.0,67.5,216.12086,1.6454968,3.2237384,8.118194,6.349223,0.7785960554932553,0.6570798909138261
10.0,68.0,220.2322,1.6268355,3.1849174,8.140282,6.4328647,0.7687762838051583,0.6483816622089515
10.0,68.5,224.74478,1.6074226,3.1564863,8.152545,6.507583,0.7585610690712414,0.6420113730380672
10.0,69.0,229.31483,1.5887488,3.1301532,8.162919,6.588947,0.7487347735765508,0.6361111804273535
10.0,69.5,233.09744,1.5737844,3.0996304,8.185888,6.6856856,0.7408603508314999,0.6292722370380172
10.0,70.0,235.02289,1.5646682,3.0861776,8.231036,6.7657475,0.7360633456601914,0.6262580099462416
10.0,70.5,234.42673,1.5624887,3.0969946,8.304501,6.8734555,0.7349164730068406,0.6286816782343029
10.0,71.0,232.81076,1.5649747,3.1108603,8.395247,6.97203,0.7362246216866511,0.6317884288763302
10.0,71.5,230.70999,1.5674777,3.117654,8.479754,7.099838,0.7375417406005277,0.6333106335902008
10.0,72.0,227.58272,1.5606635,3.1005237,8.535044,7.184286,0.7339560306726803,0.6294724020165353
10.0,72.5,221.71053,1.4966216,2.9461126,8.466108,7.202435,0.7002566804249984,0.5948750580500808
10.0,73.0,219.69714,1.4695231,2.8978062,8.36786,7.164604,0.6859972074344045,0.5840515121126623
10.0,73.5,219.62799,1.439422,2.8812416,8.203564,7.0139813,0.6701577813989086,0.5803400463500518
10.0,74.0,217.48222,1.4041573,2.811255,8.079029,6.8526573,0.651601189917231,0.5646588537642251
10.0,74.5,218.90692,1.384774,2.7950766,8.048856,6.778971,0.6414015319528833,0.561033928504737
10.0,75.0,220.38116,1.350795,2.7690437,8.115055,6.8093,0.6235215344896404,0.5552009917541658
10.0,75.5,222.58035,1.2686799,2.6411762,8.16244,6.8392982,0.5803118542646845,0.526551010314633
10.0,76.0,227.72096,1.1464033,2.4257832,7.9720526,6.682265,0.5159689298692673,0.4782900427265021
10.0,76.5,,,,,,,
10.0,77.0,,,,,,,
10.0,77.5,,,,,,,
10.0,78.0,,,,,,,
10.0,78.5,,,,,,,
10.0,79.0,,,,,,,
10.0,79.5,147.64508,0.6786131,1.1957048,4.2104363,3.5927951,0.2698138826980683,0.20267870635596658
10.0,80.0,149.09647,0.7466274,1.3843666,4.167858,3.589973,0.30560354839877246,0.24495026982707865
10.0,80.5,147.17795,0.8303721,1.5423797,4.832418,4.138578,0.349670701452858,0.2803546841152443
10.0,81.0,148.45448,0.9929301,1.763828,5.601664,4.7527995,0.43521006939511075,0.32997238777007204
10.0,81.5,151.74673,1.1287686,1.9710454,6.2501154,5.224929,0.5066893795502375,0.3764015012453519
10.0,82.0,155.4322,1.2376894,2.0996804,6.794016,5.61065,0.5640044078350165,0.40522346857982433
10.0,82.5,159.82568,1.3479773,2.2504892,7.3299217,6.019695,0.622038811254545,0.4390136888045042
10.0,83.0,163.4803,1.4338642,2.3692114,7.719373,6.253037,0.667233234177746,0.46561458344232975
10.0,83.5,166.3901,1.5012981,2.469952,7.998593,6.4514413,0.7027174728178385,0.48818653687923874
10.0,84.0,168.77791,1.5552663,2.5418153,8.194998,6.5861726,0.7311159792926851,0.5042881987860999
10.0,84.5,170.68573,1.5967861,2.6052961,8.322823,6.679835,0.7529640821164082,0.5185117180949521
10.0,85.0,172.35033,1.6305928,2.6779835,8.414712,6.772241,0.7707534363053475,0.5347980531618711
10.0,85.5,173.77846,1.6578237,2.7460172,8.470303,6.8349323,0.7850825383855448,0.5500416820062936
10.0,86.0,175.08513,1.6807107,2.807513,8.504572,6.8984127,0.7971258617305539,0.5638204258651481
10.0,86.5,176.35219,1.699421,2.8643723,8.5339575,6.9494348,0.8069714150004771,0.5765603097460893
10.0,87.0,177.6185,1.7153982,2.9067526,8.556213,6.978411,0.8153787198321776,0.5860560465812805
10.0,87.5,178.88754,1.7288988,2.9502957,8.575774,6.9896607,0.8224828315679222,0.5958123130669208
10.0,88.0,180.15768,1.7400194,2.998909,8.596312,6.987778,0.8283346233533583,0.6067046106262644
10.0,88.5,181.41396,1.7473428,3.0248532,8.624457,7.0035205,0.8321882484539049,0.6125176751131556
10.0,89.0,182.67734,1.7510778,3.0239258,8.656788,7.0354223,0.8341536079190983,0.6123098710655347
10.0,89.5,183.96198,1.7513666,3.0040555,8.692152,7.058834,0.8343056000669443,0.6078577361203373
10.0,90.0,185.43616,1.7483004,2.960981,8.731659,7.0803204,0.8326921497843411,0.5982064400597805
10.0,90.5,187.04382,1.7408384,2.9084432,8.776338,7.1272135,0.8287655709619849,0.5864348482526635
10.0,91.0,188.77571,1.7277544,2.90048,8.827934,7.1595254,0.821880634036217,0.5846506181265615
10.0,91.5,190.70055,1.7075552,2.8515503,8.884092,7.166154,0.8112516594148911,0.5736874321427468
10.0,92.0,192.87083,1.6766912,2.8023782,8.941216,7.165612,0.7950107683582583,0.5626699179541943
10.0,92.5,194.46568,1.5730541,2.6646557,8.773022,6.949653,0.7404760735315805,0.5318118181834511
10.0,93.0,195.98227,1.392863,2.4775584,8.095255,6.304146,0.6456580648394864,0.4898907971700481
10.0,93.5,195.7634,1.2613683,2.3265753,7.337614,5.789782,0.5764644393261836,0.4560615268788359
10.0,94.0,193.18404,1.232488,2.2392519,7.1900883,5.7066174,0.5612674200534161,0.4364958409442178
10.0,94.5,192.96353,1.2449137,2.2098129,7.4466867,5.827964,0.5678059052117248,0.4298997451642606
10.0,95.0,196.34004,1.2546469,2.1881106,7.747659,5.99824,0.5729275952188778,0.4250371304499324
10.0,95.5,201.67746,1.2342657,2.1512332,7.839218,6.0246005,0.562202833552665,0.41677438210397955
10.0,96.0,207.8891,1.19813,2.0987659,7.7957816,5.9555664,0.543187944657796,0.4050185492156409
10.0,96.5,213.89818,1.1548511,2.0362816,7.6797767,5.8555746,0.5204142140447143,0.3910183257728696
10.0,97.0,220.11421,1.1000034,1.9710565,7.5015187,5.7128587,0.49155289367518834,0.37640398527831187
10.0,97.5,227.13103,1.0130463,1.8443023,7.2168097,5.349848,0.44579535333093334,0.34800344882601963
10.0,98.0,242.47101,0.72759396,1.3595122,5.447579,4.084746,0.2955879997839616,0.23938138845115783
10.0,98.5,265.78638,0.36452797,0.7366283,3.5925515,2.7175336,0.10453968804787822,0.09981802655640908
10.0,99.0,,,,,,,
10.0,99.5,149.82799,0.45412624,1.024613,3.2809846,2.6016862,0.15168703442995385,0.16434388105590125
10.0,100.0,162.35027,0.5330888,1.0785079,3.5224893,2.784695,0.19323778591288096,0.1764195665753787
9.5,50.0,,,,,,,
9.5,50.5,,,,,,,
9.5,51.0,136.81432,1.7525272,3.3261383,6.7947283,5.5261955,0.8349163287303487,0.6800235945737154
9.5,51.5,141.48225,1.915751,3.8318717,6.9024634,5.6344233,0.9208060062679981,0.7933382336002892
9.5,52.0,144.3503,1.9844637,4.0071616,6.993646,5.683876,0.9569632006497711,0.832613679381205
9.5,52.5,146.32959,2.01107,4.0907345,7.064496,5.7175574,0.9709636659728222,0.8513390142944545
9.5,53.0,147.75952,2.0117455,4.0951295,7.1219683,5.764656,0.9713190879743474,0.8523237597478845
9.5,53.5,148.96786,2.000765,4.056726,7.172943,5.801388,0.9655411281154548,0.8437190695744712
9.5,54.0,149.93875,1.9822775,4.005052,7.2091002,5.8310037,0.9558128151774855,0.8321410186579788
9.5,54.5,150.69194,1.9537281,3.9275386,7.2349515,5.850395,0.9407898686287266,0.8147733546625402
9.5,55.0,151.18887,1.926302,3.8491688,7.2401853,5.86845,0.9263580165946821,0.7972138057984501
9.5,55.5,151.46819,1.9060155,3.7388222,7.2277994,5.872416,0.9156831244115636,0.7724895579968509
9.5,56.0,151.51477,1.8972855,3.6783688,7.207438,5.8571634,0.911089298178296,0.7589443666562994
9.5,56.5,151.38715,1.8928148,3.6881392,7.190356,5.843084,0.9087367758833438,0.7611335208649119
9.5,57.0,151.37535,1.8930953,3.7217803,7.18134,5.8348107,0.9088843770075211,0.7686711452668017
9.5,57.5,151.67416,1.892699,3.7434373,7.1842127,5.826799,0.9086758661121682,0.7735236101690353
9.5,58.0,152.46074,1.8934059,3.827718,7.2027082,5.8170853,0.9090478485458153,0.7924075492512788
9.5,58.5,153.70972,1.884786,3.8237958,7.243753,5.825587,0.9045119838249743,0.791528735784078
9.5,59.0,155.27219,1.8671892,3.7619686,7.298171,5.843941,0.8952523812991822,0.7776757380367421
9.5,59.5,156.98148,1.846438,3.684551,7.35357,5.861955,0.8843329718266276,0.760329548906893
9.5,60.0,158.71742,1.8283223,3.6198368,7.4006042,5.907779,0.8748003103575529,0.7458296876087495
9.5,60.5,160.52676,1.81426,3.5626135,7.437186,5.9298487,0.8674006199999962,0.733008231290606
9.5,61.0,162.57114,1.8045819,3.5277553,7.467295,5.9564767,0.8623079107490565,0.7251978974637536
9.5,61.5,164.76599,1.7955341,3.5265224,7.4968963,5.976942,0.8575469119718312,0.7249216623145898
9.5,62.0,167.14725,1.7830632,3.4998477,7.5309205,6.007497,0.8509845898278926,0.7189449187526573
9.5,62.5,169.7717,1.7670904,3.4533956,7.5753694,6.037555,0.8425796059658455,0.7085368740703532
9.5,63.0,172.79749,1.751512,3.4085612,7.625013,6.0678644,0.8343821293365985,0.6984912845199533
9.5,63.5,176.41501,1.7377452,3.369558,7.680025,6.0964603,0.8271378812169132,0.6897522428864458
9.5,64.0,180.81528,1.7246219,3.339786,7.7432194,6.140574,0.8202323064799026,0.6830815192775614
9.5,64.5,185.7551,1.7126974,3.3105323,7.8101783,6.1758666,0.8139575336573532,0.6765269308870648
9.5,65.0,190.93274,1.7008538,3.2820256,7.8799467,6.205732,0.8077253537643901,0.6701397075560016
9.5,65.5,196.01195,1.6874766,3.2685225,7.947668,6.239032,0.8006861664500324,0.6671142088307946
9.5,66.0,200.4626,1.672823,3.232192,8.008054,6.2884016,0.7929752779721851,0.658974006110868
9.5,66.5,204.6365,1.656065,3.2027652,8.060253,6.325955,0.7841570987829148,0.6523806347541572
9.5,67.0,208.82376,1.6387405,3.161065,8.103148,6.359898,0.7750408318154506,0.6430373053605758
9.5,67.5,212.57613,1.6205333,3.1208658,8.1374855,6.4018,0.765460057272749,0.6340302552677074
9.5,68.0,216.63492,1.6013589,3.0976017,8.16104,6.4794655,0.7553703003579374,0.6288176857163704
9.5,68.5,221.27225,1.5815643,3.0720763,8.174658,6.554695,0.7449542276556331,0.6230984802813223
9.5,69.0,226.12862,1.5622773,3.0455012,8.185133,6.628846,0.7348052546502039,0.6171440663059979
9.5,69.5,230.57416,1.5457981,3.0192468,8.20469,6.712713,0.7261337356514677,0.6112615023162906
9.5,70.0,233.55063,1.5358899,2.9973948,8.245637,6.794874,0.7209199596050914,0.6063653398019867
9.5,70.5,233.36963,1.5338433,3.0040107,8.315995,6.870481,0.7198430296858919,0.6078476931483701
9.5,71.0,232.25848,1.5370266,3.025393,8.40431,6.986295,0.7215181424865853,0.6126386181372722
9.5,71.5,229.5879,1.5414027,3.0364418,8.487937,7.095009,0.7238208580273527,0.6151142107272068
9.5,72.0,226.2396,1.5402309,3.0316746,8.5419,7.172485,0.7232042328464503,0.6140460765544101
9.5,72.5,222.78773,1.5225095,3.0070426,8.525503,7.2079816,0.7138790786101757,0.6085270360978802
9.5,73.0,219.90506,1.4889395,2.9562643,8.359637,7.1207976,0.6962143040356079,0.5971496309404789
9.5,73.5,216.39981,1.4620398,2.9340045,8.184972,6.9362097,0.6820594628661478,0.5921621201173235
9.5,74.0,214.43466,1.4361873,2.8839355,8.080166,6.806189,0.668455632438198,0.5809436396492981
9.5,74.5,215.02225,1.4132242,2.852826,8.070128,6.775627,0.6563722880488945,0.5739732829033687
9.5,75.0,216.11826,1.3866543,2.8225408,8.16803,6.8918014,0.6423909550432569,0.5671875458974336
9.5,75.5,217.28662,1.336664,2.7365596,8.317054,7.0469694,0.6160856495512719,0.5479226149211973
9.5,76.0,222.79619,1.225948,2.5446472,8.3137455,7.012226,0.5578259866175399,0.5049227223022028
9.5,76.5,,,,,,,
9.5,77.0,,,,,,,
9.5,77.5,,,,,,,
9.5,78.0,,,,,,,
9.5,78.5,,,,,,,
9.5,79.0,164.70067,0.78279394,1.3954101,4.7248774,3.8244946,0.3246346840812156,0.2474246604655811
9.5,79.5,166.87476,0.73929673,1.4432511,3.8808548,3.2058454,0.3017460968347431,0.25814393043874356
9.5,80.0,195.62006,0.5508141,1.1944022,3.7009604,2.9498036,0.20256497883871602,0.2023868458381834
9.5,80.5,,,,,,,
9.5,81.0,139.81764,0.8295927,1.4749824,5.3396745,4.379808,0.34926057984220293,0.265253633420719
9.5,81.5,147.74513,1.0607231,1.8244004,6.1315207,5.0840225,0.4708832788752305,0.34354423572238785
9.5,82.0,153.69048,1.219728,2.050238,6.794402,5.5821166,0.5545529803038124,0.39414537603908617
9.5,82.5,159.2638,1.3546137,2.2360988,7.409122,6.0450196,0.6255309296493398,0.4357893606023705
9.5,83.0,163.50858,1.4529544,2.3564827,7.8327627,6.336919,0.6772786417535038,0.4627625930838766
9.5,83.5,166.58174,1.5224075,2.4318635,8.106321,6.5534315,0.7138254453925083,0.47965241460991465
9.5,84.0,168.95015,1.5740215,2.5027874,8.281439,6.7049956,0.7409851186326001,0.4955436014659721
9.5,84.5,170.87827,1.615437,2.57942,8.39187,6.7829247,0.7627783336604645,0.5127139317462664
9.5,85.0,172.48927,1.6494766,2.6706138,8.454968,6.839555,0.7806902601386698,0.5331467855742082
9.5,85.5,173.93854,1.6774641,2.74752,8.488704,6.8795505,0.7954175026077976,0.5503783886675158
9.5,86.0,175.30124,1.7006402,2.8068473,8.511743,6.9296737,0.8076129435584718,0.5636712770474213
9.5,86.5,176.62875,1.7196614,2.8598483,8.530711,6.9638352,0.8176220310955987,0.5755466640382215
9.5,87.0,177.97421,1.7350096,2.9114754,8.549712,7.0019293,0.8256983782004995,0.5871142446222373
9.5,87.5,179.23598,1.7476187,2.9610734,8.567204,7.01507,0.8323334031506097,0.598227167044479
9.5,88.0,180.41505,1.7566845,2.9807584,8.586201,7.0207586,0.837103936722087,0.6026377946002158
9.5,88.5,181.64548,1.7623426,2.9974787,8.61289,7.0266314,0.8400812389561834,0.6063841436643935
9.5,89.0,182.90065,1.7647938,2.9957178,8.64429,7.0506353,0.8413710707944045,0.6059895830742321
9.5,89.5,184.1875,1.7638295,2.9541032,8.6788435,7.0839,0.8408636566450334,0.5966654314835032
9.5,90.0,185.55118,1.7600305,2.9217994,8.716574,7.1231804,0.8388646117554102,0.5894274402186584
9.5,90.5,187.00227,1.7524959,2.9025857,8.75972,7.138389,0.8348998310271364,0.585122424128769
9.5,91.0,188.5451,1.7406808,2.8729224,8.808801,7.176552,0.8286826433435562,0.5784760600689117
9.5,91.5,190.27573,1.7222859,2.8221684,8.866247,7.1830916,0.8190030707683094,0.5671041037580034
9.5,92.0,192.56241,1.692512,2.7602293,8.9329195,7.196448,0.8033358355895354,0.5532260520008128
9.5,92.5,195.71526,1.5977333,2.6408343,8.859962,7.069962,0.7534624633028038,0.5264744059433507
9.5,93.0,192.26436,1.2284256,2.1528244,7.349455,5.746183,0.5591297442736817,0.417130907608818
9.5,93.5,193.6985,1.1885767,2.1420777,6.861553,5.5200877,0.5381609125751579,0.4147229982395351
9.5,94.0,189.4451,1.1882812,2.1102958,6.8555326,5.5217957,0.5380054076083769,0.4076019434940329
9.5,94.5,190.25594,1.2431943,2.1386266,7.423266,5.8479986,0.5669011661492472,0.41394974281811814
9.5,95.0,195.37653,1.2676743,2.1450868,7.8274302,6.085094,0.5797827359126081,0.41539721286293435
9.5,95.5,201.59949,1.2470356,2.1233547,7.929087,6.140106,0.5689224798017616,0.4105279206406492
9.5,96.0,208.8738,1.2040576,2.0584195,7.849193,6.0287914,0.5463070769563908,0.3959785389434968
9.5,96.5,216.53954,1.1508486,1.9946578,7.6957192,5.908015,0.5183080909064848,0.3816920907996581
9.5,97.0,224.61778,1.0871235,1.9258248,7.490384,5.7340875,0.48477541137148417,0.36626937119182973
9.5,97.5,235.79727,0.9799054,1.7997283,7.1462502,5.416395,0.4283563714663002,0.3380161939851319
9.5,98.0,260.87103,0.7048792,1.3284663,5.544201,4.284528,0.2836353197132561,0.2324252414421609
9.5,98.5,276.56982,0.41820958,0.86175305,4.601975,3.6075354,0.1327873942241604,0.12785347693866203
9.5,99.0,,,,,,,
9.5,99.5,124.88898,0.34738472,0.7903863,2.9337666,2.3802986,0.09551876902293388,0.11186304895934811
9.5,100.0,146.95894,0.41101798,0.8070952,3.2366977,2.6033478,0.12900311593312422,0.1156068472154862
9.0,50.0,,,,,,,
9.0,50.5,135.11778,1.4611449,2.6416028,6.465386,5.451838,0.6815885569421363,0.5266465788085132
9.0,51.0,137.79582,1.8340988,3.475227,6.757154,5.535864,0.8778399651277446,0.7134284424591828
9.0,51.5,141.97304,1.9465313,3.8206825,6.891029,5.6290812,0.9370028616301249,0.7908311765928613
9.0,52.0,144.31612,1.9838027,3.9167933,6.9682903,5.6675434,0.9566153688463018,0.8123657658136393
9.0,52.5,146.00421,1.9892774,3.9458795,7.031377,5.7295694,0.9594961940175063,0.818882799899386
9.0,53.0,147.392,1.9814858,3.9185917,7.0859137,5.771638,0.9553962324891465,0.8127687133537946
9.0,53.5,148.54405,1.963796,3.8736804,7.1353292,5.800791,0.9460877014139033,0.8027058691228339
9.0,54.0,149.4333,1.9417955,3.78871,7.168781,5.8379736,0.9345108302403277,0.7836674392164981
9.0,54.5,150.0677,1.9142174,3.7142284,7.1894994,5.860596,0.9199989988466035,0.7669790647505059
9.0,55.0,150.48906,1.8869789,3.643404,7.1961484,5.867854,0.9056658821161949,0.7511101540609929
9.0,55.5,150.75003,1.8676676,3.5629678,7.187969,5.875047,0.8955041124132169,0.7330876135051984
9.0,56.0,150.7969,1.8643855,3.5289588,7.1677384,5.8635683,0.8937770600754139,0.7254675619450878
9.0,56.5,150.73659,1.868769,3.5605226,7.1489396,5.850293,0.8960837275374832,0.732539737332345
9.0,57.0,150.77078,1.8702337,3.5981438,7.142155,5.832759,0.8968544149202468,0.7409691562769039
9.0,57.5,151.13368,1.8689047,3.6575317,7.1526017,5.81908,0.896155113036554,0.754275613352978
9.0,58.0,151.99994,1.865896,3.7070854,7.181653,5.8218937,0.8945718980883554,0.7653785996433796
9.0,58.5,153.31583,1.8561624,3.6854916,7.229087,5.8517165,0.8894500198944737,0.7605402910580149
9.0,59.0,154.93272,1.8408917,3.6558995,7.2871914,5.887982,0.881414446580782,0.7539098995971907
9.0,59.5,156.6012,1.8233508,3.5805464,7.342981,5.9054236,0.8721842639135701,0.7370262747985368
9.0,60.0,158.3371,1.808208,3.5287197,7.3915086,5.9234986,0.8642159987198285,0.7254139816212412
9.0,60.5,160.16634,1.7975842,3.481277,7.4296837,5.956616,0.8586256610294077,0.7147839765744474
9.0,61.0,162.22833,1.7912803,3.4645424,7.4598465,5.9903374,0.8553084935633553,0.7110344223064504
9.0,61.5,164.40892,1.7822087,3.4584572,7.493852,6.0180135,0.8505349490042193,0.7096709820217647
9.0,62.0,166.6642,1.7678018,3.424309,7.5371976,6.0459056,0.842953909369146,0.7020197331444792
9.0,62.5,169.079,1.7516197,3.3724108,7.5871253,6.0710588,0.8344387735419245,0.6903914139480868
9.0,63.0,171.79237,1.7361772,3.3283691,7.6419272,6.1095057,0.8263128078695675,0.6805234461093423
9.0,63.5,174.99599,1.7224668,3.296324,7.703052,6.1493373,0.8190982932530102,0.6733434156135641
9.0,64.0,178.64784,1.709271,3.2626455,7.7707543,6.1865444,0.8121545166100821,0.6657974042616804
9.0,64.5,183.16592,1.6965123,3.2329483,7.8418016,6.239623,0.8054408296073929,0.659143454552784
9.0,65.0,187.5841,1.6833736,3.1949277,7.9124355,6.2826743,0.7985271001121405,0.6506245570016018
9.0,65.5,193.08505,1.6685095,3.1749003,7.9788375,6.323149,0.7907054951089328,0.6461372182344552
9.0,66.0,197.5547,1.6519555,3.1397831,8.036391,6.3593264,0.7819946450839071,0.6382688702184728
9.0,66.5,201.5394,1.6344188,3.1115856,8.08503,6.368155,0.7727667206574391,0.631950932709971
9.0,67.0,205.10335,1.6164787,3.0749362,8.125578,6.4067883,0.7633264588721355,0.6237392539448731
9.0,67.5,208.6883,1.598174,3.0406651,8.157034,6.465485,0.7536943720814199,0.6160604937348048
9.0,68.0,212.7497,1.5791284,3.017813,8.181437,6.531348,0.7436724251178347,0.610940234053465
9.0,68.5,217.43507,1.5589957,2.9972982,8.199679,6.6038604,0.7330784532280391,0.606343704676206
